afterOT_away,afterOT_home,away_points,away_team,cumpointdiff_away,cumpointdiff_home,date,daysoff_away,daysoff_home,game_count_away,game_count_home,home_points,home_team,overtime,time,win10_away,win10_home,win1_away,win1_home,win3_away,win3_home,win5_away,win5_home,winner,winrate_away,winrate_home
0.0,0.0,120,Phoenix Suns,5.53333333333,-14.0,2009-11-27,1.0,1.0,16.0,16.0,95,Minnesota Timberwolves,0,8:30 pm,0.8,0.0,1.0,0.0,0.666666666667,0.0,0.8,0.0,0,0.8,0.0666666666667
1.0,0.0,90,Milwaukee Bucks,3.30769230769,2.26666666667,2009-11-27,1.0,2.0,14.0,16.0,108,Oklahoma City Thunder,0,8:30 pm,0.7,0.6,0.0,1.0,0.333333333333,0.666666666667,0.6,0.6,1,0.615384615385,0.533333333333
0.0,0.0,100,Atlanta Hawks,5.06666666667,-4.26666666667,2009-11-27,0.0,1.0,16.0,16.0,86,Philadelphia 76ers,0,7:30 pm,0.7,0.2,0.0,0.0,0.333333333333,0.0,0.6,0.2,0,0.733333333333,0.333333333333
0.0,0.0,106,Memphis Grizzlies,-5.33333333333,8.29411764706,2009-11-27,1.0,1.0,16.0,18.0,96,Portland Trail Blazers,0,7:00 pm,0.4,0.8,0.0,1.0,0.333333333333,1.0,0.6,0.8,0,0.333333333333,0.705882352941
0.0,0.0,96,New Jersey Nets,-10.4,-1.71428571429,2009-11-27,1.0,1.0,16.0,15.0,109,Sacramento Kings,0,7:00 pm,0.0,0.5,0.0,1.0,0.0,0.333333333333,0.0,0.2,1,0.0,0.428571428571
0.0,0.0,95,Dallas Mavericks,7.6875,3.75,2009-11-28,0.0,0.0,17.0,17.0,111,Cleveland Cavaliers,0,7:30 pm,0.8,0.8,1.0,0.0,0.666666666667,0.666666666667,0.8,0.6,1,0.75,0.6875
0.0,0.0,130,Los Angeles Lakers,5.28571428571,-2.21428571429,2009-11-28,3.0,2.0,15.0,15.0,97,Golden State Warriors,0,7:30 pm,0.8,0.4,1.0,0.0,1.0,0.666666666667,0.8,0.4,0,0.785714285714,0.357142857143
0.0,0.0,100,Orlando Magic,6.0625,1.78571428571,2009-11-28,1.0,0.0,17.0,15.0,98,Milwaukee Bucks,0,8:00 pm,0.7,0.6,1.0,0.0,0.666666666667,0.0,0.8,0.4,0,0.75,0.571428571429
0.0,0.0,92,Portland Trail Blazers,7.27777777778,1.2,2009-11-28,0.0,1.0,19.0,16.0,108,Utah Jazz,0,7:00 pm,0.7,0.6,0.0,1.0,0.666666666667,0.666666666667,0.6,0.8,1,0.666666666667,0.533333333333
0.0,0.0,92,Charlotte Bobcats,-0.8,-3.92857142857,2009-11-28,0.0,0.0,16.0,15.0,76,Washington Wizards,0,7:00 pm,0.3,0.3,1.0,1.0,1.0,0.666666666667,0.6,0.6,0,0.4,0.357142857143
0.0,0.0,106,Minnesota Timberwolves,-14.6875,7.25,2009-11-29,1.0,1.0,17.0,17.0,100,Denver Nuggets,0,6:00 pm,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.8,0,0.0625,0.75
0.0,0.0,88,Atlanta Hawks,5.625,-3.0,2009-11-29,1.0,1.0,17.0,17.0,94,Detroit Pistons,0,1:00 pm,0.8,0.3,1.0,0.0,0.333333333333,0.0,0.6,0.0,1,0.75,0.3125
0.0,0.0,88,Memphis Grizzlies,-4.375,-3.11764705882,2009-11-29,1.0,1.0,17.0,18.0,98,Los Angeles Clippers,0,12:30 pm,0.5,0.4,1.0,1.0,0.666666666667,0.666666666667,0.6,0.6,1,0.375,0.411764705882
